t,y_sinc
0.0,0.1
0.01000044446419841,0.10119128595857808
0.02000088892839682,0.10236516518512473
0.03000133339259523,0.10352181679792767
0.04000177785679364,0.10466140444671077
0.05000222232099205,0.10578407708176685
0.06000266678519046,0.10688996911801944
0.07000311124938886,0.10797920187337251
0.08000355571358728,0.10905188457530107
0.09000400017778569,0.1101081144602429
0.1000044446419841,0.111147977557689
0.1100048891061825,0.11217154997179368
0.12000533357038091,0.11317889806561211
0.13000577803457933,0.11417007865144564
0.14000622249877773,0.11514514028519263
0.15000666696297615,0.11610412368634908
0.16000711142717455,0.1170470617749026
0.17000755589137295,0.11797398030490515
0.18000800035557138,0.11888489878593442
0.19000844481976978,0.11977983058939287
0.2000088892839682,0.12065878298573689
0.2100093337481666,0.121521758017029
0.220009778212365,0.12236875296411849
0.23001022267656343,0.1231997604017997
0.24001066714076183,0.12401476826580757
0.25001111160496026,0.12481376071237267
0.26001155606915866,0.12559671834975908
0.27001200053335705,0.12636361827856837
0.28001244499755545,0.12711443416006118
0.29001288946175385,0.12784913696427405
0.3000133339259523,0.12856769512978403
0.3100137783901507,0.12927007460407147
0.3200142228543491,0.12995623883858526
0.3300146673185475,0.13062614942553766
0.3400151117827459,0.131279766278392
0.35001555624694436,0.13191704766265433
0.36001600071114276,0.13253795014629685
0.37001644517534116,0.13314242902499274
0.38001688963953956,0.13373043862505957
0.39001733410373796,0.13430193231609341
0.4000177785679364,0.13485686250535248
0.4100182230321348,0.13539518072183288
0.4200186674963332,0.13591683806837176
0.4300191119605316,0.13642178526989604
0.44001955642473,0.13690997269549035
0.4500200008889284,0.1373813503016272
0.46002044535312686,0.1378358678753785
0.47002088981732526,0.13827347530607118
0.48002133428152366,0.13869412259017835
0.49002177874572206,0.139097759854698
0.5000222232099205,0.13948433728611637
0.5100226676741189,0.13985380538560555
0.5200231121383173,0.14020611515749293
0.5300235566025157,0.1405412181099838
0.5400240010667141,0.1408590662732915
0.5500244455309126,0.1411596121394716
0.5600248899951109,0.14144280881908755
0.5700253344593094,0.14170861024536596
0.5800257789235077,0.14195697117777747
0.5900262233877062,0.14218784720812722
0.6000266678519046,0.14240119475366222
0.610027112316103,0.14259697103332886
0.6200275567803014,0.1427751343187842
0.6300280012444998,0.14293564396804168
0.6400284457086982,0.14307846042547134
0.6500288901728967,0.14320354523445988
0.660029334637095,0.1433108609918681
0.6700297791012935,0.14340037140860615
0.6800302235654918,0.1434720414839514
0.6900306680296903,0.143525837511772
0.7000311124938887,0.14356172708052667
0.7100315569580871,0.14357967908375388
0.7200320014222855,0.1435796636818147
0.7300324458864839,0.1435616523307532
0.7400328903506823,0.14352561793904348
0.7500333348148808,0.1434715348747883
0.7600337792790791,0.14339937896571872
0.7700342237432776,0.14330912750087496
0.7800346682074759,0.14320075923744757
0.7900351126716744,0.14307425433209423
0.8000355571358728,0.14292959449025008
0.8100360016000712,0.1427667630059016
0.8200364460642696,0.14258574476158659
0.830036890528468,0.14238652622839412
0.8400373349926664,0.14216909546938267
0.8500377794568648,0.14193344213332923
0.8600382239210632,0.14167955740639523
0.8700386683852617,0.14140743414112059
0.88003911284946,0.14111706687693365
0.8900395573136585,0.14080845184015134
0.9000400017778568,0.140481586943979
0.9100404462420553,0.14013647178852992
0.9200408907062537,0.13977310766917753
0.9300413351704521,0.13939149751415073
0.9400417796346505,0.13899164596117541
0.9500422240988489,0.13857355940660915
0.9600426685630473,0.13813724600544117
0.9700431130272458,0.13768271567129242
0.9800435574914441,0.13720998007641547
0.9900440019556426,0.13671905265194872
1.000044446419841,0.13620994858849028
1.0100448908840394,0.13568268478278214
1.0200453353482377,0.13513727990919702
1.0300457798124363,0.1345737544483198
1.0400462242766346,0.13399213068694765
1.050046668740833,0.13339243271808995
1.0600471132050313,0.13277468644096826
1.0700475576692299,0.1321389195610164
1.0800480021334282,0.13148516158986312
1.0900484465976266,0.13081344381520127
1.1000488910618251,0.13012379930346074
1.1100493355260235,0.12941626294888273
1.1200497799902218,0.12869087147613664
1.1300502244544204,0.12794766344032027
1.1400506689186187,0.12718667922695973
1.150051113382817,0.12640796105200938
1.1600515578470154,0.1256115529618519
1.170052002311214,0.12479750083232871
1.1800524467754123,0.12396585233608004
1.1900528912396107,0.12311665694885109
1.2000533357038092,0.12224996597837405
1.2100537801680076,0.12136583256269676
1.220054224632206,0.12046431167018261
1.2300546690964045,0.11954546009951066
1.2400551135606028,0.11860933647967561
1.2500555580248012,0.11765600126998779
1.2600560024889995,0.1166855167600731
1.270056446953198,0.11569794706942768
1.2800568914173964,0.11469335809217843
1.2900573358815948,0.11367181753426768
1.3000577803457933,0.11263339493452122
1.3100582248099917,0.1115781616347509
1.32005866927419,0.11050619077975447
1.3300591137383884,0.10941755731731573
1.340059558202587,0.1083123379982044
1.3500600026667853,0.1071906113761763
1.3600604471309836,0.10605245780797316
1.3700608915951822,0.1048979594533227
1.3800613360593805,0.1037272002749387
1.3900617805235789,0.10254026595920056
1.4000622249877774,0.10133724395540264
1.4100626694519758,0.10011822356346257
1.4200631139161741,0.09888329582726185
1.4300635583803725,0.09763255353427261
1.440064002844571,0.09636609121555763
1.4500644473087694,0.09508400514577037
1.4600648917729677,0.09378639334315486
1.4700653362371663,0.09247335556954578
1.4800657807013646,0.09114499333036849
1.490066225165563,0.0898014098746389
